-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,4,-1,-1,-1,-1,-1,15,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,7,-1,0,-1,2,-1,-1,-1,-1,-1,15,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,5,-1,-1,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1,8,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,12,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,3,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,15,-1
-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,5,13,-1,-1,9,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,5,-1,-1,-1,-1,6,-1,-1,10,4,-1,12,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,5,0,4,15,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5,-1,-1,-1,-1,-1,-1,-1,1,9,-1,-1,-1,-1,-1,-1,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,10,-1,-1,-1,5,-1,14,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,10,-1,-1,9,-1,-1,-1,11,14,-1,-1,-1,5,-1,15,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1
4,-1,-1,-1,10,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
-1,-1,-1,-1,-1,-1,-1,14,-1,2,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,0,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,10,-1,-1
-1,-1,10,-1,12,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,8,0,-1,11,-1,12,-1,-1,1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,5
-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,6,9,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,8,-1,-1,-1,-1,-1,12,-1,1,3,-1,-1,-1,-1,-1,-1,12,8,-1,-1,-1,-1
14,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,13,-1,-1,-1,-1,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,8,-1,-1,0,-1,-1,-1,-1,6,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,1
-1,-1,-1,-1,-1,6,-1,-1,9,8,14,-1,-1,10,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,8,-1,-1,-1,-1,12,-1,-1,-1,6,-1,-1,-1,-1,-1,3,-1
15,-1,-1,-1,12,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,11,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,4,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,-1,-1,-1,0,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1
-1,-1,-1,-1,6,9,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,1,-1,-1,-1,4,-1,-1,-1,0,-1,-1,-1,8,8,-1,-1,-1,-1,-1,4,-1,-1,-1,8
-1,-1,2,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,15,-1,3,-1,-1,-1,10,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,11,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1
-1,6,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,3,-1,5,-1,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,8,12,14,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,8,-1,2,-1,0,-1,-1,-1,-1,-1,3,-1,3,-1,-1,-1
-1,12,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,0,-1,10,-1,-1,-1,-1,12,4,-1,-1
11,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,7,-1,5,-1,-1,-1,9,-1,-1,-1,14,1,-1,10,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,8,-1,-1,-1,-1,6,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,10,-1
-1,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,14,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,8,-1,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,3,12,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
-1,-1,6,-1,9,-1,-1,15,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,5,-1,2,-1,-1,15,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,0,-1
-1,11,-1,7,-1,3,-1,-1,2,11,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,5,-1,-1,-1,1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0

 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , NUM_VERTICES: 50, , NUM_EDGES: 194
