11,-1,3,14,-1,-1,6,-1,8,-1,0,-1,13,-1,-1,14,-1,14,14,1,-1,-1,-1,11,15,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,9,15,-1,3,-1,12,1,15,-1,2,-1,9,-1
-1,-1,-1,-1,-1,9,-1,6,5,-1,-1,0,-1,3,7,-1,-1,13,12,-1,-1,1,4,3,5,-1,-1,-1,4,-1,10,-1,-1,-1,-1,-1,-1,-1,7,15,-1,12,9,3,-1,1,-1,-1,-1,-1
-1,-1,1,-1,-1,7,6,-1,8,-1,13,-1,0,-1,9,12,-1,-1,-1,15,15,-1,-1,7,-1,7,-1,9,11,-1,-1,13,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,4,-1,2,14,-1
5,-1,5,-1,12,-1,-1,-1,-1,8,-1,3,-1,0,15,-1,-1,-1,-1,-1,5,10,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,3,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,10,-1,6,15,-1,-1,-1,-1,7,9,15,0,14,-1,10,7,-1,-1,-1,12,5,-1,-1,14,-1,-1,1,-1,7,-1,-1,8,-1,2,14,-1,-1,10,-1,9,14,-1,-1,-1,-1,9,2
-1,-1,-1,-1,-1,-1,3,-1,-1,-1,14,-1,12,-1,14,0,-1,-1,-1,12,3,-1,-1,-1,6,-1,9,1,5,-1,-1,3,-1,-1,-1,-1,-1,2,-1,8,13,15,-1,-1,9,6,4,1,-1,11
11,9,13,15,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,11,-1,-1,10,-1,1,10,5,13,13,9,-1,-1,-1,-1,11,-1,-1,-1,7,-1,-1,-1,6,-1,-1,1,-1,10,1,-1
-1,-1,-1,15,-1,-1,2,-1,5,-1,14,13,-1,-1,10,-1,-1,0,-1,-1,-1,14,11,15,-1,11,15,-1,-1,8,-1,-1,8,-1,7,9,12,11,-1,-1,-1,2,-1,9,-1,-1,9,11,-1,-1
-1,-1,9,-1,15,9,9,-1,14,-1,14,12,-1,-1,7,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,5,7,7,-1,-1,-1,-1,-1,3,1,15,8,-1,11,2,-1,-1,-1,-1
-1,-1,-1,-1,12,8,-1,-1,9,8,1,-1,15,-1,-1,12,11,-1,-1,0,-1,-1,9,10,12,4,-1,-1,-1,3,-1,10,11,-1,-1,-1,-1,4,4,-1,-1,13,11,15,11,8,-1,15,6,-1
-1,12,-1,-1,15,1,-1,-1,-1,7,-1,-1,15,5,-1,3,-1,-1,-1,-1,0,-1,-1,-1,-1,12,-1,-1,-1,12,-1,-1,15,8,4,8,6,1,-1,-1,-1,-1,13,11,-1,-1,14,15,6,15
-1,-1,-1,10,-1,-1,-1,-1,-1,10,-1,1,-1,10,-1,-1,-1,14,-1,-1,-1,0,-1,-1,12,10,-1,-1,-1,3,-1,10,10,4,-1,-1,-1,-1,-1,-1,-1,1,10,-1,10,-1,7,-1,-1,1
2,-1,4,-1,5,-1,6,5,-1,-1,-1,4,-1,-1,12,-1,10,11,-1,9,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,9,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,5
3,-1,-1,-1,9,5,6,12,-1,15,11,3,7,-1,5,-1,-1,15,-1,10,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,4,3,12,1,-1,14,-1,2,-1,-1
-1,15,-1,-1,-1,8,-1,-1,-1,2,15,5,-1,4,-1,6,1,-1,-1,12,-1,12,-1,-1,0,12,-1,11,10,-1,6,10,-1,-1,-1,1,-1,1,10,12,-1,-1,-1,-1,-1,-1,15,-1,-1,3
3,1,-1,1,11,-1,-1,3,-1,-1,-1,-1,7,-1,-1,-1,10,11,-1,4,12,10,-1,-1,12,0,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1
-1,-1,-1,-1,-1,15,-1,-1,7,5,-1,-1,-1,-1,14,9,5,15,-1,-1,-1,-1,-1,-1,-1,-1,0,3,12,15,-1,8,-1,11,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,14
-1,-1,14,-1,15,-1,12,9,8,-1,-1,-1,9,-1,-1,1,13,-1,12,-1,-1,-1,-1,-1,11,-1,3,0,-1,-1,-1,9,1,9,-1,-1,-1,6,-1,-1,-1,-1,-1,5,-1,2,-1,-1,1,-1
-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,4,11,-1,-1,5,13,-1,-1,-1,-1,-1,-1,4,10,-1,12,-1,0,-1,-1,2,-1,-1,5,-1,-1,-1,-1,6,13,-1,-1,-1,1,-1,-1,-1,-1,-1
3,-1,-1,7,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,9,8,-1,3,12,3,-1,-1,-1,-1,15,-1,-1,0,-1,-1,-1,-1,-1,8,9,-1,-1,-1,2,12,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,-1,6,-1,-1,-1,8,1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,13,-1,-1,-1,-1,0,11,-1,-1,8,1,-1,14,-1,10,-1,-1,-1,1,-1,-1,-1,1,-1,-1
-1,3,7,-1,-1,-1,9,-1,-1,-1,-1,-1,13,-1,7,3,-1,-1,5,10,-1,10,-1,-1,10,-1,8,9,2,-1,11,0,6,-1,15,-1,-1,-1,-1,11,-1,15,-1,-1,3,6,-1,-1,-1,-1
-1,-1,3,-1,-1,-1,9,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,11,15,10,-1,-1,-1,-1,-1,1,-1,-1,-1,6,0,4,7,12,7,-1,6,-1,6,-1,-1,-1,13,11,3,-1,-1,9
2,-1,-1,-1,-1,-1,14,-1,-1,-1,1,-1,4,-1,-1,-1,-1,-1,7,-1,8,4,3,-1,-1,-1,11,9,-1,-1,-1,-1,4,0,-1,-1,-1,-1,8,-1,7,-1,6,-1,-1,-1,-1,11,-1,-1
-1,-1,-1,-1,-1,5,15,-1,-1,1,-1,-1,-1,-1,8,-1,11,7,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,5,-1,8,15,7,-1,0,-1,-1,-1,12,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,-1,-1,2,-1,-1,-1,6,-1,1,-1,-1,-1,-1,-1,-1,9,-1,-1,8,-1,-1,-1,1,-1,-1,-1,-1,8,1,-1,12,-1,-1,0,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,11,-1,2,9
-1,-1,-1,13,6,6,15,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,12,-1,-1,6,-1,9,-1,-1,13,1,-1,-1,9,-1,-1,7,-1,-1,-1,0,-1,14,-1,-1,-1,-1,2,-1,-1,11,-1,-1,7
-1,-1,11,-1,-1,-1,8,-1,4,-1,9,-1,-1,-1,14,2,-1,11,-1,4,1,-1,8,-1,1,-1,-1,6,-1,-1,14,-1,-1,-1,-1,-1,-1,0,-1,-1,11,-1,-1,-1,-1,4,-1,-1,7,-1
8,3,-1,-1,-1,9,-1,-1,5,-1,15,7,-1,4,-1,-1,7,-1,-1,4,-1,-1,7,7,10,-1,-1,-1,-1,-1,-1,-1,6,8,12,-1,14,-1,0,15,-1,-1,-1,-1,-1,7,-1,-1,-1,-1
11,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,8,-1,-1,3,-1,-1,-1,-1,-1,12,-1,-1,-1,6,-1,10,11,-1,-1,10,6,-1,-1,15,0,-1,-1,-1,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,7,-1,-1,-1,-1,-1,-1,3,-1,-1,3,10,13,-1,-1,1,-1,-1,-1,-1,4,-1,-1,-1,-1,13,2,-1,-1,6,7,-1,-1,-1,11,-1,-1,0,5,8,12,-1,6,-1,6,7,-1
-1,-1,1,-1,-1,-1,-1,-1,10,-1,-1,12,-1,13,-1,15,-1,2,15,13,-1,1,-1,3,-1,-1,-1,-1,-1,12,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,5,0,-1,14,-1,-1,-1,-1,-1,-1
14,11,-1,-1,2,-1,-1,-1,-1,-1,12,9,10,-1,9,-1,6,-1,8,11,13,10,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,8,-1,0,-1,-1,-1,-1,13,-1,4
8,-1,-1,-1,-1,-1,-1,-1,7,5,1,3,-1,-1,14,-1,-1,9,-1,15,11,-1,-1,1,-1,-1,-1,5,-1,-1,1,-1,-1,-1,-1,-1,2,-1,-1,6,12,14,-1,0,-1,-1,-1,12,13,-1
-1,-1,-1,7,2,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,9,-1,-1,11,11,-1,10,-1,-1,-1,-1,5,-1,1,-1,-1,3,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,10,13,1,1
-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,6,1,-1,2,8,-1,-1,-1,14,-1,15,-1,2,-1,-1,-1,6,11,-1,-1,-1,-1,4,7,-1,6,-1,-1,-1,-1,0,8,-1,-1,-1
12,5,-1,14,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4,-1,9,-1,-1,14,7,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,11,11,-1,-1,-1,-1,-1,-1,-1,10,8,0,-1,-1,6
-1,-1,10,15,-1,-1,-1,12,-1,-1,-1,-1,2,-1,-1,1,10,11,-1,15,15,-1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,11,-1,-1,-1,-1,-1,-1,6,-1,13,12,13,-1,-1,0,-1,-1
-1,-1,8,9,12,14,8,7,-1,-1,9,-1,14,-1,9,-1,1,-1,-1,6,6,-1,10,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,-1,-1,7,-1,-1,13,1,-1,-1,-1,0,-1
-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,-1,-1,-1,-1,15,1,5,-1,3,-1,14,-1,-1,-1,-1,-1,9,-1,-1,9,7,-1,-1,-1,-1,-1,4,-1,1,-1,6,-1,-1,0

 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , NUM_VERTICES: 50, , NUM_EDGES: 423
